7.528000e-04 -6.701767e-02 7.528000e-04 7.008595e-04 
7.628000e-04 -6.477723e-02 7.628000e-04 6.781084e-04 
7.728000e-04 -6.247348e-02 7.728000e-04 6.546880e-04 
7.828000e-04 -6.010878e-02 7.828000e-04 6.306216e-04 
7.928000e-04 -5.768569e-02 7.928000e-04 6.059329e-04 
8.028000e-04 -5.520668e-02 8.028000e-04 5.806461e-04 
8.128000e-04 -5.267442e-02 8.128000e-04 5.547863e-04 
8.228000e-04 -5.009148e-02 8.228000e-04 5.283791e-04 
8.328000e-04 -4.746063e-02 8.328000e-04 5.014503e-04 
8.428000e-04 -4.478454e-02 8.428000e-04 4.740267e-04 
8.528000e-04 -4.206603e-02 8.528000e-04 4.461353e-04 
8.628000e-04 -3.930786e-02 8.628000e-04 4.178036e-04 
8.728000e-04 -3.651293e-02 8.728000e-04 3.890596e-04 
8.828000e-04 -3.368405e-02 8.828000e-04 3.599317e-04 
8.928000e-04 -3.082417e-02 8.928000e-04 3.304485e-04 
9.028000e-04 -2.793617e-02 9.028000e-04 3.006392e-04 
9.128000e-04 -2.502304e-02 9.128000e-04 2.705332e-04 
9.228000e-04 -2.208768e-02 9.228000e-04 2.401603e-04 
9.328000e-04 -1.913311e-02 9.328000e-04 2.095503e-04 
9.428000e-04 -1.616227e-02 9.428000e-04 1.787335e-04 
9.528000e-04 -1.317819e-02 9.528000e-04 1.477404e-04 
9.628000e-04 -1.018381e-02 9.628000e-04 1.166014e-04 
9.728000e-04 -7.182165e-03 9.728000e-04 8.534736e-05 
9.828000e-04 -4.176211e-03 9.828000e-04 5.400910e-05 
9.928000e-04 -1.168968e-03 9.928000e-04 2.261754e-05 
1.002800e-03 1.836629e-03 1.002800e-03 -8.796346e-06 
1.012800e-03 4.837578e-03 1.012800e-03 -4.020155e-05 
1.022800e-03 7.830967e-03 1.022800e-03 -7.156708e-05 
1.032800e-03 1.081383e-02 1.032800e-03 -1.028620e-04 
1.042800e-03 1.378328e-02 1.042800e-03 -1.340554e-04 
1.052800e-03 1.673641e-02 1.052800e-03 -1.651165e-04 
1.062800e-03 1.967038e-02 1.062800e-03 -1.960146e-04 
1.072800e-03 2.258232e-02 1.072800e-03 -2.267193e-04 
1.082800e-03 2.546947e-02 1.082800e-03 -2.572003e-04 
1.092800e-03 2.832901e-02 1.092800e-03 -2.874274e-04 
1.102800e-03 3.115824e-02 1.102800e-03 -3.173709e-04 
1.112800e-03 3.395443e-02 1.112800e-03 -3.470011e-04 
1.122800e-03 3.671496e-02 1.122800e-03 -3.762889e-04 
1.132800e-03 3.943717e-02 1.132800e-03 -4.052054e-04 
1.142800e-03 4.211853e-02 1.142800e-03 -4.337220e-04 
1.152800e-03 4.475648e-02 1.152800e-03 -4.618105e-04 
1.162800e-03 4.734857e-02 1.162800e-03 -4.894433e-04 
1.172800e-03 4.989235e-02 1.172800e-03 -5.165931e-04 
1.182800e-03 5.238547e-02 1.182800e-03 -5.432331e-04 
1.192800e-03 5.482559e-02 1.192800e-03 -5.693369e-04 
1.202800e-03 5.721046e-02 1.202800e-03 -5.948789e-04 
1.212800e-03 5.953786e-02 1.212800e-03 -6.198338e-04 
1.222800e-03 6.180567e-02 1.222800e-03 -6.441770e-04 
1.232800e-03 6.401177e-02 1.232800e-03 -6.678845e-04 
1.242800e-03 6.615417e-02 1.242800e-03 -6.909329e-04 
1.252800e-03 6.823087e-02 1.252800e-03 -7.132994e-04 
1.262800e-03 7.024002e-02 1.262800e-03 -7.349619e-04 
1.272800e-03 7.217975e-02 1.272800e-03 -7.558992e-04 
1.282800e-03 7.404832e-02 1.282800e-03 -7.760904e-04 
1.292800e-03 7.584403e-02 1.292800e-03 -7.955158e-04 
1.302800e-03 7.756527e-02 1.302800e-03 -8.141561e-04 
1.312800e-03 7.921047e-02 1.312800e-03 -8.319929e-04 
1.322800e-03 8.077816e-02 1.322800e-03 -8.490086e-04 
1.332800e-03 8.226691e-02 1.332800e-03 -8.651864e-04 
1.342800e-03 8.367542e-02 1.342800e-03 -8.805104e-04 
1.352800e-03 8.500240e-02 1.352800e-03 -8.949655e-04 
1.362800e-03 8.624668e-02 1.362800e-03 -9.085373e-04 
1.372800e-03 8.740714e-02 1.372800e-03 -9.212126e-04 
1.382800e-03 8.848275e-02 1.382800e-03 -9.329787e-04 
1.392800e-03 8.947256e-02 1.392800e-03 -9.438240e-04 
1.402800e-03 9.037568e-02 1.402800e-03 -9.537379e-04 
1.412800e-03 9.119131e-02 1.412800e-03 -9.627106e-04 
1.422800e-03 9.191873e-02 1.422800e-03 -9.707333e-04 
1.432800e-03 9.255730e-02 1.432800e-03 -9.777979e-04 
1.442800e-03 9.310644e-02 1.442800e-03 -9.838975e-04 
1.452800e-03 9.356568e-02 1.452800e-03 -9.890262e-04 
1.462800e-03 9.393461e-02 1.462800e-03 -9.931788e-04 
1.472800e-03 9.421290e-02 1.472800e-03 -9.963513e-04 
1.482800e-03 9.440031e-02 1.482800e-03 -9.985404e-04 
1.492800e-03 9.449667e-02 1.492800e-03 -9.997442e-04 
1.502800e-03 9.450190e-02 1.502800e-03 -9.999613e-04 
1.512800e-03 9.441598e-02 1.512800e-03 -9.991916e-04 
1.522800e-03 9.423901e-02 1.522800e-03 -9.974358e-04 
1.532800e-03 9.397113e-02 1.532800e-03 -9.946956e-04 
1.542800e-03 9.361258e-02 1.542800e-03 -9.909738e-04 
1.552800e-03 9.316367e-02 1.552800e-03 -9.862741e-04 
1.562800e-03 9.262481e-02 1.562800e-03 -9.806010e-04 
